,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
6,true,2008-04-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1874585708800027'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1874585708800027?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1874-5857(08)80002-7,https://api.elsevier.com/content/article/pii/S1874585708800027,Preface,Dov M. Gabbay,Handbook of the History of Logic,4,2008-12-31,vii,xi,10.1016/S1874-5857(08)80002-7,False,S1874585708800027,"{'author': [{'$': 'Dov M. Gabbay'}, {'$': 'John Woods'}]}"
7,true,2000-06-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0278584699000962'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0278584699000962?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0278-5846(99)00096-2,https://api.elsevier.com/content/article/pii/S0278584699000962,A “Theory of relativity” for cognitive elasticity of time and modality dimensions supporting constant working memory capacity: Involvement of harmonics among ultradian clocks?,Robert B. Glassman,Progress in Neuro-Psychopharmacology and Biological Psychiatry,24,2000-02-29,163,182,10.1016/S0278-5846(99)00096-2,False,S0278584699000962,{'author': 'Robert B. Glassman'}
8,true,2012-07-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652612003095'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652612003095?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2012.06.015,https://api.elsevier.com/content/article/pii/S0959652612003095,"Societal metabolism, working hours and degrowth: a comment on Sorman and Giampietro",Giorgos Kallis,Journal of Cleaner Production,38,2013-01-31,94,98,10.1016/j.jclepro.2012.06.015,False,S0959652612003095,{'author': 'Giorgos Kallis'}
9,true,2002-03-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0304407680900883'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0304407680900883?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0304-4076(80)90088-3,https://api.elsevier.com/content/article/pii/0304407680900883,A comparison of estimators for undersized samples,P. A. V. B. Swamy,Journal of Econometrics,14,1980-10-31,161,181,10.1016/0304-4076(80)90088-3,False,0304407680900883,{'author': 'P. A. V. B. Swamy'}
10,true,2012-11-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800912004120'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800912004120?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2012.10.008,https://api.elsevier.com/content/article/pii/S0921800912004120,Ecological macroeconomics: An application to climate change,Armon Rezai,Ecological Economics,85,2013-01-31,69,76,10.1016/j.ecolecon.2012.10.008,False,S0921800912004120,"{'author': [{'$': 'Armon Rezai'}, {'$': 'Lance Taylor'}, {'$': 'Reinhard Mechler'}]}"
11,true,2013-05-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0966692313000719'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0966692313000719?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jtrangeo.2013.04.007,https://api.elsevier.com/content/article/pii/S0966692313000719,Beyond sharing: cultivating cooperative transportation systems through geographic information science,Harvey J. Miller,Journal of Transport Geography,31,2013-07-31,296,308,10.1016/j.jtrangeo.2013.04.007,False,S0966692313000719,{'author': 'Harvey J. Miller'}
12,true,2016-03-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921344916300349'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921344916300349?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.resconrec.2016.02.014,https://api.elsevier.com/content/article/pii/S0921344916300349,Business outcomes of product repairability: A survey-based study of consumer repair experiences,Mostafa Sabbaghi,"Resources, Conservation and Recycling",109,2016-06-30,114,122,10.1016/j.resconrec.2016.02.014,False,S0921344916300349,"{'author': [{'$': 'Mostafa Sabbaghi'}, {'$': 'Behzad Esmaeilian'}, {'$': 'Sara Behdad'}]}"
13,true,2018-10-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2405844018344323'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2405844018344323?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.heliyon.2018.e00878,https://api.elsevier.com/content/article/pii/S2405844018344323,Energy efficiency as a driver of total primary energy supply in the EU-28 countries – incremental decomposition analysis,Jarmo Vehmas,Heliyon,4,2018-10-31,e00878,,10.1016/j.heliyon.2018.e00878,True,S2405844018344323,"{'author': [{'$': 'Jarmo Vehmas'}, {'$': 'Jari Kaivo-oja'}, {'$': 'Jyrki Luukkanen'}]}"
14,true,2011-05-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444529367500057'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444529367500057?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-444-52936-7.50005-7,https://api.elsevier.com/content/article/pii/B9780444529367500057,The Modern Epistemic Interpretations of Probability: Logicism and Subjectivism,Maria Carla Galavotti,Handbook of the History of Logic,10,2011-12-31,153,203,10.1016/B978-0-444-52936-7.50005-7,False,B9780444529367500057,{'author': 'Maria Carla Galavotti'}
15,true,2020-08-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0308597X20302062'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0308597X20302062?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.marpol.2020.104122,https://api.elsevier.com/content/article/pii/S0308597X20302062,"Hydrate occurrence in Europe: Risks, rewards, and legal frameworks",Roy Andrew Partain,Marine Policy,121,2020-11-30,104122,,10.1016/j.marpol.2020.104122,False,S0308597X20302062,"{'author': [{'$': 'Roy Andrew Partain'}, {'$': 'Constantinos Yiallourides'}]}"
16,true,2021-05-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0264837721002052'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0264837721002052?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.landusepol.2021.105482,https://api.elsevier.com/content/article/pii/S0264837721002052,"Climate-smart agriculture, cropland expansion and deforestation in Zambia: Linkages, processes and drivers",Hambulo Ngoma,Land Use Policy,107,2021-08-31,105482,,10.1016/j.landusepol.2021.105482,False,S0264837721002052,"{'author': [{'$': 'Hambulo Ngoma'}, {'$': 'Johanne Pelletier'}, {'$': 'Mitelo Subakanya'}]}"
17,true,2020-12-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670720308398'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670720308398?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2020.102622,https://api.elsevier.com/content/article/pii/S2210670720308398,Clarifying rebound effects of the circular economy in the context of sustainable cities,Chong-Wen Chen,Sustainable Cities and Society,66,2021-03-31,102622,,10.1016/j.scs.2020.102622,False,S2210670720308398,{'author': 'Chong-Wen Chen'}
18,true,2013-03-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877042813002929'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877042813002929?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.sbspro.2013.02.006,https://api.elsevier.com/content/article/pii/S1877042813002929,On the Increase of Social Capital in Degrowth Economy,Valeria Andreoni,Procedia - Social and Behavioral Sciences,72,2013-02-05,64,72,10.1016/j.sbspro.2013.02.006,True,S1877042813002929,"{'author': [{'$': 'Valeria Andreoni'}, {'$': 'Stefano Galmarini'}]}"
19,true,2015-03-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780080970868610280'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780080970868610280?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-08-097086-8.61028-0,https://api.elsevier.com/content/article/pii/B9780080970868610280,"Edgeworth, Francis Ysidro (1845–1926)",Peter Newman,International Encyclopedia of the Social & Behavioral Sciences,,2015-12-31,113,116,10.1016/B978-0-08-097086-8.61028-0,False,B9780080970868610280,{'author': 'Peter Newman'}
20,true,2018-12-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2351989418304463'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2351989418304463?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.gecco.2018.e00490,https://api.elsevier.com/content/article/pii/S2351989418304463,Designing landscapes for biomass production and wildlife,Henriëtte I. Jager,Global Ecology and Conservation,16,2018-10-31,e00490,,10.1016/j.gecco.2018.e00490,True,S2351989418304463,"{'author': [{'$': 'Henriëtte I. Jager'}, {'$': 'Jasmine A. F. Kreig'}]}"
21,true,2015-04-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0304380015001209'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0304380015001209?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolmodel.2015.03.009,https://api.elsevier.com/content/article/pii/S0304380015001209,China's metabolic patterns and their potential problems,Chen Xiaohui,Ecological Modelling,318,2015-12-24,75,85,10.1016/j.ecolmodel.2015.03.009,False,S0304380015001209,"{'author': [{'$': 'Chen Xiaohui'}, {'$': 'Wang Tiansong'}, {'$': 'Kozo Mayumi'}]}"
22,true,2008-08-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1574072207001187'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1574072207001187?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1574-0722(07)00118-7,https://api.elsevier.com/content/article/pii/S1574072207001187,1. Markets,,Handbook of Experimental Economics Results,1,2008-12-31,3,13,10.1016/S1574-0722(07)00118-7,False,S1574072207001187,
23,true,2018-06-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0264837717309328'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0264837717309328?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.landusepol.2018.04.056,https://api.elsevier.com/content/article/pii/S0264837717309328,Deforestation and timber production in Congo after implementation of sustainable management policy: A response to Karsenty et al. (2017),Jodi S. Brandt,Land Use Policy,77,2018-09-30,375,378,10.1016/j.landusepol.2018.04.056,False,S0264837717309328,"{'author': [{'$': 'Jodi S. Brandt'}, {'$': 'Christoph Nolte'}, {'$': 'Arun Agrawal'}]}"
24,true,2021-09-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800921002652'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800921002652?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2021.107206,https://api.elsevier.com/content/article/pii/S0921800921002652,"Socio-ecological transition in a Mediterranean agroecosystem: What energy flows tell us about agricultural landscapes ruled by landlords, peasants and tourism (Mallorca, 1860-1956-2012)",O. Fullana Llinàs,Ecological Economics,190,2021-12-31,107206,,10.1016/j.ecolecon.2021.107206,True,S0921800921002652,"{'author': [{'$': 'O. Fullana Llinàs'}, {'$': 'E. Tello Aragay'}, {'$': 'J. Marull López'}]}"
0,true,2002-11-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B0080430767000619'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B0080430767000619?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B0-08-043076-7/00061-9,https://api.elsevier.com/content/article/pii/B0080430767000619,"Economics, History of",M. Schabas,International Encyclopedia of the Social & Behavioral Sciences,,2001-12-31,4152,4158,10.1016/B0-08-043076-7/00061-9,False,B0080430767000619,{'author': 'M. Schabas'}
1,true,2014-02-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444536853000209'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444536853000209?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-444-53685-3.00020-9,https://api.elsevier.com/content/article/pii/B9780444536853000209,Preface 1: Handbook of the Economics of Risk and Uncertainty,,Handbook of the Economics of Risk and Uncertainty,1,2014-12-31,xiii,xvi,10.1016/B978-0-444-53685-3.00020-9,False,B9780444536853000209,
2,true,2017-08-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S144135231730092X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S144135231730092X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.smr.2017.08.006,https://api.elsevier.com/content/article/pii/S144135231730092X,A typology of cause-related marketing approaches in European professional basketball,Cleo Schyvinck,Sport Management Review,21,2018-08-31,347,362,10.1016/j.smr.2017.08.006,False,S144135231730092X,"{'author': [{'$': 'Cleo Schyvinck'}, {'$': 'Annick Willem'}]}"
3,true,2018-05-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670718301094'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670718301094?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2018.05.011,https://api.elsevier.com/content/article/pii/S2210670718301094,Time effects of green buildings on energy use for low-income households: A longitudinal study in the United States,Dong Zhao,Sustainable Cities and Society,40,2018-07-31,559,568,10.1016/j.scs.2018.05.011,False,S2210670718301094,"{'author': [{'$': 'Dong Zhao'}, {'$': 'Andrew P. McCoy'}, {'$': 'Freddy Paige'}]}"
4,true,2013-10-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0925857413003492'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0925857413003492?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecoleng.2013.09.003,https://api.elsevier.com/content/article/pii/S0925857413003492,Restoration of natural capital: A key strategy on the path to sustainability,James Blignaut,Ecological Engineering,65,2014-04-30,54,61,10.1016/j.ecoleng.2013.09.003,False,S0925857413003492,"{'author': [{'$': 'James Blignaut'}, {'$': 'James Aronson'}, {'$': 'Rudolf de Groot'}]}"
5,true,2000-03-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140670199000028'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140670199000028?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0140-6701(99)00002-8,https://api.elsevier.com/content/article/pii/S0140670199000028,Subject index,,Fuel and Energy Abstracts,40,1999-11-30,424,428,10.1016/S0140-6701(99)00002-8,False,S0140670199000028,
6,true,2016-11-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162516306266'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162516306266?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2016.11.007,https://api.elsevier.com/content/article/pii/S0040162516306266,Fact and Fiction in Global Energy Policy: 15 Contentious Questions,Michael Jefferson,Technological Forecasting and Social Change,116,2017-03-31,347,348,10.1016/j.techfore.2016.11.007,False,S0040162516306266,{'author': 'Michael Jefferson'}
7,true,2017-09-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1631070517300622'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1631070517300622?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.crhy.2017.09.006,https://api.elsevier.com/content/article/pii/S1631070517300622,Lighter structures for transports: The role of innovation in metallurgy,Alexis Deschamps,Comptes Rendus Physique,18,2017-10-31,445,452,10.1016/j.crhy.2017.09.006,True,S1631070517300622,"{'author': [{'$': 'Alexis Deschamps'}, {'$': 'Guilhem Martin'}, {'$': 'Hugo P. Van Landeghem'}]}"
8,true,2006-12-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360544206002726'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360544206002726?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.energy.2006.10.006,https://api.elsevier.com/content/article/pii/S0360544206002726,Modelling of water–energy systems. The case of desalination,Gregor Meerganz von Medeazza,Energy,32,2007-06-30,1024,1031,10.1016/j.energy.2006.10.006,False,S0360544206002726,"{'author': [{'$': 'Gregor Meerganz von Medeazza'}, {'$': 'Vincent Moreau'}]}"
