,@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,prism:eIssn,freetoread,freetoreadLabel,prism:issueIdentifier,prism:isbn,pubmed-id
12,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85086701861'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85086701861?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086701861&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086701861&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0921800919320622'}]",https://api.elsevier.com/content/abstract/scopus_id/85086701861,SCOPUS_ID:85086701861,2-s2.0-85086701861,Digitalization and energy consumption. Does ICT reduce energy demand?,Lange S.,Ecological Economics,09218009,176,,2020-10-01,October 2020,10.1016/j.ecolecon.2020.106760,S0921800919320622,49,"[{'@_fa': 'true', 'affilname': 'Institut für Ökologische Wirtschaftsforschung', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Humboldt-Universität zu Berlin', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}]",Journal,ar,Article,106760,20290,0,False,,,,,,
13,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85086391427'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85086391427?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086391427&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086391427&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85086391427,SCOPUS_ID:85086391427,2-s2.0-85086391427,"An empirical analysis of the non-linear impacts of ICT-trade openness on renewable energy transition, energy efficiency, clean cooking fuel access and environmental sustainability in South Asia",Murshed M.,Environmental Science and Pollution Research,09441344,27,36254-36281,2020-10-01,1 October 2020,10.1007/s11356-020-09497-3,,84,"[{'@_fa': 'true', 'affilname': 'North South University', 'affiliation-city': 'Dhaka-1229', 'affiliation-country': 'Bangladesh'}]",Journal,ar,Article,,23918,1,True,16147499,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",29,,32556989
14,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090402893'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090402893?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090402893&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090402893&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85090402893,SCOPUS_ID:85090402893,2-s2.0-85090402893,Life cycle analysis of a game-based solution for domestic energy saving,Gangolells M.,Sustainability (Switzerland),,12,,2020-09-01,1 September 2020,10.3390/SU12176699,,1,"[{'@_fa': 'true', 'affilname': 'Universitat Politècnica de Catalunya', 'affiliation-city': 'Barcelona', 'affiliation-country': 'Spain'}]",Journal,ar,Article,6699,21100240100,1,True,20711050,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",17,,
15,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090129019'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090129019?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090129019&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090129019&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85090129019,SCOPUS_ID:85090129019,2-s2.0-85090129019,Cloud-Edge Cooperative Model and Closed-Loop Control Strategy for the Price Response of Large-Scale Air Conditioners Considering Data Packet Dropouts,Jiang A.,IEEE Transactions on Smart Grid,19493053,11,4201-4211,2020-09-01,September 2020,10.1109/TSG.2020.2985741,,5,"[{'@_fa': 'true', 'affilname': 'Guangxi University', 'affiliation-city': 'Nanning', 'affiliation-country': 'China'}]",Journal,ar,Article,9096385,19700170610,1,True,19493061,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",5,,
16,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85088017060'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85088017060?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088017060&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088017060&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0301421520303876'}]",https://api.elsevier.com/content/abstract/scopus_id/85088017060,SCOPUS_ID:85088017060,2-s2.0-85088017060,Reducing household electricity consumption during evening peak demand times: Evidence from a field experiment,Azarova V.,Energy Policy,03014215,144,,2020-09-01,September 2020,10.1016/j.enpol.2020.111657,S0301421520303876,10,"[{'@_fa': 'true', 'affilname': 'Ludwig-Maximilians-Universität München', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}]",Journal,ar,Article,111657,29403,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
17,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85083819834'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85083819834?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083819834&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083819834&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0959652620318023'}]",https://api.elsevier.com/content/abstract/scopus_id/85083819834,SCOPUS_ID:85083819834,2-s2.0-85083819834,"Eco-feedback delivering methods and psychological attributes shaping household energy consumption: Evidence from intervention program in Hangzhou, China",Shen M.,Journal of Cleaner Production,09596526,265,,2020-08-20,20 August 2020,10.1016/j.jclepro.2020.121755,S0959652620318023,5,"[{'@_fa': 'true', 'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,121755,19167,0,False,,,,,,
18,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090345477'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090345477?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090345477&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090345477&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85090345477,SCOPUS_ID:85090345477,2-s2.0-85090345477,An overview of household energy consumption and carbon dioxide emissions in Iran,Rahmani O.,Processes,,8,,2020-08-01,August 2020,10.3390/PR8080994,,9,"[{'@_fa': 'true', 'affilname': 'Islamic Azad University', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}, {'@_fa': 'true', 'affilname': 'University of Kurdistan Hewler', 'affiliation-city': 'Erbil', 'affiliation-country': 'Iraq'}]",Journal,re,Review,994,21100838131,1,True,22279717,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",8,,
19,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85083357298'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85083357298?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083357298&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083357298&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0268401220300967'}]",https://api.elsevier.com/content/abstract/scopus_id/85083357298,SCOPUS_ID:85083357298,2-s2.0-85083357298,"Artificial intelligence for sustainability: Challenges, opportunities, and a research agenda",Nishant R.,International Journal of Information Management,02684012,53,,2020-08-01,August 2020,10.1016/j.ijinfomgt.2020.102104,S0268401220300967,53,"[{'@_fa': 'true', 'affilname': 'Université Laval', 'affiliation-city': 'Quebec', 'affiliation-country': 'Canada'}]",Journal,ar,Article,102104,15631,0,False,,,,,,
20,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85089798522'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85089798522?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089798522&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089798522&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85089798522,SCOPUS_ID:85089798522,2-s2.0-85089798522,On the acceptability of electricity demand side management by time of day,Nakano S.,Energies,,13,,2020-07-01,July 2020,10.3390/en13143665,,1,"[{'@_fa': 'true', 'affilname': 'Nihon Fukushi University', 'affiliation-city': 'Chita District', 'affiliation-country': 'Japan'}]",Journal,ar,Article,3665,62932,1,True,19961073,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",14,,
21,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85084730990'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85084730990?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084730990&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084730990&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0306261920306292'}]",https://api.elsevier.com/content/abstract/scopus_id/85084730990,SCOPUS_ID:85084730990,2-s2.0-85084730990,"“Triple Target” policy framework to influence household energy behavior: Satisfy, strengthen, include",Spandagos C.,Applied Energy,03062619,269,,2020-07-01,1 July 2020,10.1016/j.apenergy.2020.115117,S0306261920306292,6,"[{'@_fa': 'true', 'affilname': 'Hong Kong University of Science and Technology', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]",Journal,ar,Article,115117,28801,0,False,,,,,,
22,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85082760051'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85082760051?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082760051&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082760051&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85082760051,SCOPUS_ID:85082760051,2-s2.0-85082760051,A review of agent-based modeling of climate-energy policy,Castro J.,Wiley Interdisciplinary Reviews: Climate Change,17577780,11,,2020-07-01,1 July 2020,10.1002/wcc.647,,9,"[{'@_fa': 'true', 'affilname': 'UAB Instituto de Ciencia y Tecnología Ambientales', 'affiliation-city': 'Cerdanyola del Valles', 'affiliation-country': 'Spain'}]",Journal,re,Review,e647,19900191605,0,False,17577799,,,4,,
23,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85079116604'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85079116604?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079116604&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079116604&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2214629620300323'}]",https://api.elsevier.com/content/abstract/scopus_id/85079116604,SCOPUS_ID:85079116604,2-s2.0-85079116604,I'll follow the sun: Geo-sociotechnical constraints on prosumer households in Germany,Galvin R.,Energy Research and Social Science,22146296,65,,2020-07-01,July 2020,10.1016/j.erss.2020.101455,S2214629620300323,11,"[{'@_fa': 'true', 'affilname': 'Fakultät für Wirtschaftswissenschaften', 'affiliation-city': 'Aachen', 'affiliation-country': 'Germany'}]",Journal,ar,Article,101455,21100325067,0,False,,,,,,
24,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85081006640'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85081006640?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081006640&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081006640&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1364032120300940'}]",https://api.elsevier.com/content/abstract/scopus_id/85081006640,SCOPUS_ID:85081006640,2-s2.0-85081006640,Should we fear the rebound effect in smart homes?,Walzberg J.,Renewable and Sustainable Energy Reviews,13640321,125,,2020-06-01,June 2020,10.1016/j.rser.2020.109798,S1364032120300940,11,"[{'@_fa': 'true', 'affilname': 'Polytechnique Montréal', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}]",Journal,ar,Article,109798,27567,0,False,18790690,,,,,
0,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85081125633'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85081125633?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081125633&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081125633&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0378778819327720'}]",https://api.elsevier.com/content/abstract/scopus_id/85081125633,SCOPUS_ID:85081125633,2-s2.0-85081125633,Apartment related energy performance gap – How to address internal heat transfers in multi-apartment buildings,Moeller S.,Energy and Buildings,03787788,215,,2020-05-15,15 May 2020,10.1016/j.enbuild.2020.109887,S0378778819327720,9,"[{'@_fa': 'true', 'affilname': 'Ludwig-Maximilians-Universität München', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}]",Journal,ar,Article,109887,29359,0,False,,,,,,
1,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85081043885'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85081043885?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081043885&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081043885&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0378778819329184'}]",https://api.elsevier.com/content/abstract/scopus_id/85081043885,SCOPUS_ID:85081043885,2-s2.0-85081043885,The application of quality control charts for identifying changes in time-series home energy data,Vivancos J.L.,Energy and Buildings,03787788,215,,2020-05-15,15 May 2020,10.1016/j.enbuild.2020.109841,S0378778819329184,2,"[{'@_fa': 'true', 'affilname': 'Universitat Politècnica de València', 'affiliation-city': 'Valencia', 'affiliation-country': 'Spain'}]",Journal,ar,Article,109841,29359,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
2,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85082575938'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85082575938?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082575938&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082575938&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2352550919303884'}]",https://api.elsevier.com/content/abstract/scopus_id/85082575938,SCOPUS_ID:85082575938,2-s2.0-85082575938,Changes to household practices pre- and post-occupancy in an Australian low-carbon development,Breadsell J.K.,Sustainable Production and Consumption,,22,147-161,2020-04-01,April 2020,10.1016/j.spc.2020.03.001,S2352550919303884,7,"[{'@_fa': 'true', 'affilname': 'Curtin University', 'affiliation-city': 'Perth', 'affiliation-country': 'Australia'}]",Journal,ar,Article,,21100416081,0,False,23525509,,,,,
